timestamps,TP9,AF7,AF8,TP10,Right AUX
1760229487.039,-28.320,-21.973,-23.926,-33.691,0.000
1760229487.042,-34.668,-21.484,-25.391,-40.527,0.000
1760229487.046,-37.598,-21.973,-23.926,-24.902,0.000
1760229487.050,-37.598,-26.855,-23.926,-24.902,0.000
1760229487.054,-47.852,-32.715,-25.391,-44.434,0.000
1760229487.058,-44.922,-29.297,-28.320,-43.945,0.000
1760229487.062,-39.062,-25.391,-32.227,-41.016,0.000
1760229487.066,-38.574,-29.785,-31.738,-36.133,0.000
1760229487.070,-26.855,-26.367,-29.297,-29.297,0.000
1760229487.074,-25.391,-20.020,-28.320,-42.480,0.000
1760229487.078,-34.668,-31.738,-29.297,-50.781,0.000
1760229487.081,-39.551,-35.156,-29.297,-43.945,0.000
1760229487.085,-40.527,-28.809,-32.715,-44.922,0.000
1760229487.089,-37.109,-23.926,-32.715,-32.715,0.000
1760229487.093,-29.785,-20.020,-28.809,-21.484,0.000
1760229487.097,-31.738,-28.320,-29.785,-35.645,0.000
1760229487.101,-32.227,-29.785,-32.715,-36.133,0.000
1760229487.105,-32.227,-24.414,-32.715,-30.273,0.000
1760229487.109,-30.273,-24.414,-29.785,-32.715,0.000
1760229487.113,-35.156,-26.855,-33.203,-41.992,0.000
1760229487.117,-37.598,-30.762,-33.203,-45.898,0.000
1760229487.121,-36.133,-29.297,-32.715,-43.457,0.000
1760229487.124,-38.574,-28.809,-35.156,-49.316,0.000
1760229487.128,-37.109,-32.227,-36.621,-48.340,0.000
1760229487.132,-38.574,-33.691,-39.062,-51.270,0.000
1760229487.136,-39.551,-31.738,-37.598,-42.969,0.000
1760229487.140,-37.109,-33.691,-24.902,-29.785,0.000
1760229487.144,-15.625,-37.109,-19.043,-12.695,0.000
1760229487.148,-12.207,-27.832,-32.227,-13.672,0.000
1760229487.152,-48.340,-12.207,-35.645,-59.570,0.000
1760229487.156,-78.125,-8.301,-33.203,-93.750,0.000
1760229487.160,-100.098,-4.883,-33.203,-106.934,0.000
1760229487.163,-110.352,10.254,-31.250,-113.281,0.000
1760229487.167,-125.488,23.926,-32.227,-129.883,0.000
1760229487.171,-147.949,27.832,-35.156,-155.273,0.000
1760229487.175,-154.297,35.156,-43.457,-167.480,0.000
1760229487.179,-158.691,41.016,-42.480,-174.805,0.000
1760229487.183,-158.203,48.828,-41.504,-171.387,0.000
